iter	Logloss
332	0.0006120236659
333	0.0006120236659
334	0.0006120236659
335	0.0006120236659
336	0.0006120236659
337	0.0006120236659
338	0.0006120236659
339	0.0006120236659
340	0.0006120236659
341	0.0006120236659
342	0.0006120236659
343	0.0006120236659
344	0.0006120236659
345	0.0006120236659
346	0.0006120236659
347	0.0006120236659
348	0.0006120236659
349	0.0006120236659
350	0.0006120236659
351	0.0006120236659
352	0.0006120236659
353	0.0006120236659
354	0.0006120236659
355	0.0006120236659
356	0.0006120236659
357	0.0006120236659
358	0.0006120236659
359	0.0006120236659
360	0.0006120236659
361	0.0006120236659
362	0.0006120236659
363	0.0006120236659
364	0.0006120236659
365	0.0006120236659
366	0.0006120236659
367	0.0006120236659
368	0.0006120236659
369	0.0006120236659
370	0.0006120236659
371	0.0006120236659
372	0.0006120236659
373	0.0006120236659
374	0.0006120236659
375	0.0006120236659
376	0.0006120236659
377	0.0006120236659
378	0.0006120236659
379	0.0006120236659
380	0.0006120236659
381	0.0006120236659
382	0.0006120236659
383	0.0006120236659
384	0.0006120236659
385	0.0006120236659
386	0.0006120236659
387	0.0006120236659
388	0.0006120236659
389	0.0006120236659
390	0.0006120236659
391	0.0006120236659
392	0.0006120236659
393	0.0006120236659
394	0.0006120236659
395	0.0006120236659
396	0.0006120236659
397	0.0006120236659
398	0.0006120236659
399	0.0006120236659
400	0.0006120236659
401	0.0006120236659
402	0.0006120236659
403	0.0006120236659
404	0.0006120236659
405	0.0006120236659
406	0.0006120236659
407	0.0006120236659
408	0.0006120236659
409	0.0006120236659
410	0.0006120236659
411	0.0006120236659
412	0.0006120236659
413	0.0006120236659
414	0.0006120236659
415	0.0006120236659
416	0.0006120236659
417	0.0006120236659
418	0.0006120236659
419	0.0006120236659
420	0.0006120236659
421	0.0006120236659
422	0.0006120236659
423	0.0006120236659
424	0.0006120236659
425	0.0006120236659
426	0.0006120236659
427	0.0006120236659
428	0.0006120236659
429	0.0006120236659
430	0.0006120236659
431	0.0006120236659
432	0.0006120236659
433	0.0006120236659
434	0.0006120236659
435	0.0006120236659
436	0.0006120236659
437	0.0006120236659
438	0.0006120236659
439	0.0006120236659
440	0.0006120236659
441	0.0006120236659
442	0.0006120236659
443	0.0006120236659
444	0.0006120236659
445	0.0006120236659
446	0.0006120236659
447	0.0006120236659
448	0.0006120236659
449	0.0006120236659
450	0.0006120236659
451	0.0006120236659
452	0.0006120236659
453	0.0006120236659
454	0.0006120236659
455	0.0006120236659
456	0.0006120236659
457	0.0006120236659
458	0.0006120236659
459	0.0006120236659
460	0.0006120236659
461	0.0006120236659
462	0.0006120236659
463	0.0006120236659
464	0.0006120236659
465	0.0006120236659
466	0.0006120236659
467	0.0006120236659
468	0.0006120236659
469	0.0006120236659
470	0.0006120236659
471	0.0006120236659
472	0.0006120236659
473	0.0006120236659
474	0.0006120236659
475	0.0006120236659
476	0.0006120236659
477	0.0006120236659
478	0.0006120236659
479	0.0006120236659
480	0.0006120236659
481	0.0006120236659
482	0.0006120236659
483	0.0006120236659
484	0.0006120236659
485	0.0006120236659
486	0.0006120236659
487	0.0006120236659
488	0.0006120236659
489	0.0006120236659
490	0.0006120236659
491	0.0006120236659
492	0.0006120236659
493	0.0006120236659
494	0.0006120236659
495	0.0006120236659
496	0.0006120236659
497	0.0006120236659
498	0.0006120236659
499	0.0006120236659
